Date,Corn - Dented,Corn - Dough,Corn - Emerged,Corn - Harvested,Corn - Mature,Corn - Planted,Corn - Silking,Soybeans - Blooming,Soybeans - Dropping,Soybeans - Emerged,Soybeans - Harvested,Soybeans - Planted,Soybeans - Setting
2021-06-13,,,94.0,,,,,,,86.0,,95.0,
2021-06-20,,,,,,,,1.0,,95.0,,100.0,
2021-06-27,,,,,,,,8.0,,100.0,,,
2021-07-04,,,,,,,3.0,24.0,,,,,
2021-07-11,,,,,,,10.0,43.0,,,,,5.0
2021-07-18,,2.0,,,,,42.0,60.0,,,,,15.0
2021-07-25,,11.0,,,,,72.0,75.0,,,,,36.0
2021-08-01,,28.0,,,,,88.0,85.0,,,,,53.0
2021-08-08,1.0,51.0,,,,,93.0,90.0,,,,,72.0
2021-08-15,19.0,68.0,,,,,,92.0,,,,,80.0
2021-08-22,38.0,81.0,,,,,,93.0,,,,,87.0
2021-08-29,54.0,87.0,,,3.0,,,,3.0,,,,89.0
2021-09-05,73.0,93.0,,,10.0,,,,10.0,,,,92.0
2021-09-12,84.0,,,,28.0,,,,30.0,,,,
2021-09-19,91.0,,,3.0,49.0,,,,59.0,,2.0,,
2021-09-26,95.0,,,6.0,65.0,,,,78.0,,5.0,,
2021-10-03,,,,11.0,80.0,,,,87.0,,22.0,,
2021-10-10,,,,19.0,87.0,,,,90.0,,33.0,,
2021-10-17,,,,25.0,95.0,,,,95.0,,54.0,,
2021-10-24,,,,41.0,,,,,,,70.0,,
2021-10-31,,,,51.0,,,,,,,75.0,,
2021-11-07,,,,65.0,,,,,,,81.0,,
2021-11-14,,,,78.0,,,,,,,88.0,,
2021-11-21,,,,84.0,,,,,,,90.0,,
2022-05-01,,,,,,3.0,,,,,,2.0,
2022-05-08,,,,,,5.0,,,,,,4.0,
2022-05-15,,,5.0,,,31.0,,,,3.0,,18.0,
2022-05-22,,,24.0,,,52.0,,,,12.0,,36.0,
2022-05-29,,,51.0,,,72.0,,,,29.0,,56.0,
2022-06-05,,,65.0,,,85.0,,,,47.0,,71.0,
2022-06-12,,,80.0,,,93.0,,,,63.0,,80.0,
2022-06-19,,,88.0,,,,,,,74.0,,90.0,
2022-06-26,,,,,,,,,,85.0,,96.0,
2022-07-03,,,,,,,,5.0,,94.0,,,1.0
2022-07-10,,,,,,,7.0,33.0,,,,,5.0
2022-07-17,,1.0,,,,,23.0,48.0,,,,,11.0
2022-07-24,,8.0,,,,,55.0,65.0,,,,,27.0
2022-07-31,,23.0,,,,,77.0,82.0,,,,,46.0
2022-08-07,1.0,45.0,,,,,91.0,90.0,,,,,63.0
2022-08-14,10.0,65.0,,,,,96.0,95.0,,,,,74.0
2022-08-21,23.0,77.0,,,,,99.0,99.0,,,,,88.0
2022-08-28,35.0,85.0,,,2.0,,,,2.0,,,,92.0
2022-09-04,48.0,92.0,,,5.0,,,,5.0,,,,94.0
2022-09-11,64.0,96.0,,,16.0,,,,14.0,,,,98.0
2022-09-18,78.0,,,,27.0,,,,31.0,,,,
2022-09-25,87.0,,,,45.0,,,,56.0,,3.0,,
2022-10-02,93.0,,,7.0,59.0,,,,84.0,,13.0,,
2022-10-09,,,,15.0,71.0,,,,92.0,,30.0,,
2022-10-16,,,,24.0,84.0,,,,96.0,,51.0,,
2022-10-23,,,,36.0,91.0,,,,,,70.0,,
2022-10-30,,,,56.0,,,,,,,87.0,,
2022-11-06,,,,75.0,,,,,,,92.0,,
2022-11-13,,,,87.0,,,,,,,96.0,,
2022-11-20,,,,92.0,,,,,,,,,
2023-04-23,,,,,,6.0,,,,,,6.0,
2023-04-30,,,,,,10.0,,,,,,14.0,
2023-05-07,,,2.0,,,11.0,,,,2.0,,16.0,
2023-05-14,,,8.0,,,26.0,,,,8.0,,28.0,
2023-05-21,,,21.0,,,66.0,,,,20.0,,63.0,
2023-05-28,,,54.0,,,89.0,,,,45.0,,87.0,
2023-06-04,,,80.0,,,95.0,,,,74.0,,94.0,
2023-06-11,,,93.0,,,,,,,88.0,,97.0,
2023-06-18,,,97.0,,,,,,,95.0,,,
2023-06-25,,,,,,,,,,99.0,,,
2023-07-02,,,,,,,,4.0,,,,,
2023-07-09,,,,,,,8.0,11.0,,,,,1.0
2023-07-16,,,,,,,13.0,21.0,,,,,7.0
2023-07-23,,,,,,,29.0,46.0,,,,,17.0
2023-07-30,,3.0,,,,,64.0,72.0,,,,,28.0
2023-08-06,,20.0,,,,,87.0,82.0,,,,,48.0
2023-08-13,2.0,45.0,,,,,97.0,92.0,,,,,69.0
2023-08-20,23.0,64.0,,,,,,96.0,,,,,82.0
2023-08-27,30.0,79.0,,,,,,,,,,,90.0
2023-09-03,40.0,90.0,,,2.0,,,,3.0,,,,95.0
2023-09-10,53.0,95.0,,,11.0,,,,8.0,,,,
2023-09-17,67.0,,,,22.0,,,,27.0,,,,
2023-09-24,77.0,,,2.0,40.0,,,,52.0,,3.0,,
2023-10-01,,,,4.0,51.0,,,,83.0,,7.0,,
2023-10-08,,,,9.0,63.0,,,,92.0,,24.0,,
2023-10-15,,,,17.0,86.0,,,,95.0,,49.0,,
2023-10-22,,,,20.0,,,,,,,64.0,,
2023-10-29,,,,29.0,,,,,,,80.0,,
2023-11-05,,,,45.0,,,,,,,89.0,,
2023-11-12,,,,68.0,,,,,,,95.0,,
2023-11-19,,,,81.0,,,,,,,,,
2023-11-26,,,,86.0,,,,,,,,,
2024-04-28,,,,,,6.0,,,,,,7.0,
2024-05-05,,,8.0,,,26.0,,,,7.0,,20.0,
2024-05-12,,,25.0,,,36.0,,,,17.0,,27.0,
2024-05-19,,,35.0,,,46.0,,,,24.0,,41.0,
2024-05-26,,,50.0,,,79.0,,,,39.0,,67.0,
2024-06-02,,,73.0,,,90.0,,,,62.0,,79.0,
2024-06-09,,,85.0,,,95.0,,,,75.0,,88.0,
2024-06-16,,,94.0,,,,,,,85.0,,95.0,
2024-06-23,,,98.0,,,,,1.0,,94.0,,97.0,
2024-06-30,,,,,,,3.0,12.0,,97.0,,,
2024-07-07,,,,,,,15.0,24.0,,,,,9.0
2024-07-14,,1.0,,,,,34.0,40.0,,,,,16.0
2024-07-21,,13.0,,,,,60.0,71.0,,,,,25.0
2024-07-28,,25.0,,,,,81.0,83.0,,,,,46.0
2024-08-04,,47.0,,,,,91.0,90.0,,,,,69.0
2024-08-11,8.0,65.0,,,,,96.0,96.0,,,,,82.0
2024-08-18,31.0,79.0,,,5.0,,100.0,100.0,,,,,92.0
2024-08-25,47.0,90.0,,,9.0,,,,5.0,,,,95.0
2024-09-01,64.0,93.0,,,14.0,,,,19.0,,,,100.0
2024-09-08,78.0,95.0,,,28.0,,,,30.0,,,,100.0
2024-09-15,88.0,,,6.0,45.0,,,,59.0,,4.0,,
2024-09-22,94.0,,,10.0,60.0,,,,78.0,,14.0,,
2024-09-29,96.0,,,16.0,70.0,,,,86.0,,23.0,,
2024-10-06,,,,22.0,84.0,,,,93.0,,35.0,,
2024-10-13,,,,34.0,92.0,,,,97.0,,62.0,,
2024-10-20,,,,51.0,97.0,,,,,,78.0,,
2024-10-27,,,,72.0,,,,,,,90.0,,
2024-11-03,,,,89.0,,,,,,,96.0,,
2024-11-10,,,,96.0,,,,,,,99.0,,
2025-04-20,,,,,,2.0,,,,,,,
2025-04-27,,,,,,8.0,,,,,,10.0,
2025-05-04,,,4.0,,,22.0,,,,1.0,,23.0,
2025-05-11,,,14.0,,,25.0,,,,11.0,,25.0,
2025-05-18,,,22.0,,,34.0,,,,24.0,,40.0,
2025-05-25,,,36.0,,,54.0,,,,33.0,,52.0,
2025-06-01,,,49.0,,,72.0,,,,42.0,,66.0,
2025-06-08,,,68.0,,,89.0,,,,58.0,,84.0,
2025-06-15,,,86.0,,,,,,,79.0,,92.0,
2025-06-22,,,92.0,,,,,1.0,,87.0,,96.0,
2025-06-29,,,,,,,2.0,5.0,,93.0,,,
2025-07-06,,,,,,,8.0,16.0,,96.0,,,
2025-07-13,,,,,,,21.0,34.0,,,,,5.0
2025-07-20,,6.0,,,,,40.0,50.0,,,,,14.0
2025-07-27,,20.0,,,,,65.0,75.0,,,,,39.0
2025-08-03,,40.0,,,,,87.0,85.0,,,,,59.0
2025-08-10,1.0,62.0,,,,,95.0,92.0,,,,,71.0
2025-08-17,16.0,77.0,,,1.0,,97.0,97.0,,,,,87.0
2025-08-24,35.0,87.0,,,2.0,,,,,,,,92.0
2025-08-31,51.0,92.0,,,7.0,,,,11.0,,,,96.0
2025-09-07,67.0,95.0,,,13.0,,,,24.0,,,,99.0
2025-09-14,81.0,,,1.0,33.0,,,,43.0,,2.0,,
2025-09-21,93.0,,,6.0,51.0,,,,71.0,,10.0,,
2025-09-28,96.0,,,10.0,62.0,,,,81.0,,21.0,,
