Date,Corn - Dented,Corn - Dough,Corn - Emerged,Corn - Harvested,Corn - Mature,Corn - Planted,Corn - Silking,Soybeans - Blooming,Soybeans - Dropping,Soybeans - Emerged,Soybeans - Harvested,Soybeans - Planted,Soybeans - Setting
2017-04-30,,,40.0,,,66.0,,,,,,6.0,
2017-05-07,,,61.0,,,77.0,,,,,,8.0,
2017-05-14,,,74.0,,,89.0,,,,4.0,,19.0,
2017-05-21,,,83.0,,,95.0,,,,15.0,,36.0,
2017-05-28,,,90.0,,,97.0,,,,29.0,,53.0,
2017-06-04,,,95.0,,,98.0,,,,45.0,,62.0,
2017-06-11,,,97.0,,,,,,,59.0,,74.0,
2017-06-18,,,98.0,,,,,,,69.0,,86.0,
2017-06-25,,,,,,,38.0,6.0,,80.0,,,
2017-07-02,,,,,,,61.0,20.0,,87.0,,,
2017-07-09,,,,,,,81.0,40.0,,,,,6.0
2017-07-16,,,,,,,90.0,57.0,,,,,22.0
2017-07-23,,56.0,,,,,96.0,72.0,,,,,37.0
2017-07-30,,68.0,,,,,98.0,85.0,,,,,52.0
2017-08-06,30.0,83.0,,,,,99.0,89.0,,,,,68.0
2017-08-13,52.0,90.0,,,,,100.0,92.0,,,,,79.0
2017-08-20,72.0,96.0,,,,,,94.0,,,,,84.0
2017-08-27,85.0,97.0,,,38.0,,,,3.0,,,,90.0
2017-09-03,92.0,98.0,,,60.0,,,,12.0,,,,94.0
2017-09-10,95.0,99.0,,26.0,79.0,,,,23.0,,,,
2017-09-17,97.0,,,46.0,88.0,,,,37.0,,3.0,,
2017-09-24,99.0,,,59.0,95.0,,,,54.0,,6.0,,
2017-10-01,100.0,,,74.0,96.0,,,,70.0,,14.0,,
2017-10-08,,,,85.0,97.0,,,,83.0,,29.0,,
2017-10-15,,,,91.0,99.0,,,,90.0,,38.0,,
2017-10-22,,,,95.0,100.0,,,,97.0,,49.0,,
2017-10-29,,,,97.0,,,,,,,63.0,,
2017-11-05,,,,98.0,,,,,,,68.0,,
2017-11-12,,,,99.0,,,,,,,74.0,,
2017-11-19,,,,100.0,,,,,,,83.0,,
2017-11-26,,,,100.0,,,,,,,,,
2018-04-08,,,,,,2.0,,,,,,,
2018-04-15,,,,,,11.0,,,,,,,
2018-04-22,,,,,,30.0,,,,,,1.0,
2018-04-29,,,8.0,,,36.0,,,,,,2.0,
2018-05-06,,,22.0,,,65.0,,,,,,7.0,
2018-05-13,,,61.0,,,86.0,,,,4.0,,26.0,
2018-05-20,,,79.0,,,94.0,,,,25.0,,50.0,
2018-05-27,,,89.0,,,97.0,,,,39.0,,63.0,
2018-06-03,,,95.0,,,98.0,,,,48.0,,69.0,
2018-06-10,,,97.0,,,,,,,60.0,,79.0,
2018-06-17,,,99.0,,,,,,,71.0,,87.0,
2018-06-24,,,,,,,33.0,13.0,,81.0,,,
2018-07-01,,,,,,,60.0,24.0,,,,,
2018-07-08,,,,,,,83.0,42.0,,,,,10.0
2018-07-15,,,,,,,91.0,58.0,,,,,25.0
2018-07-22,,64.0,,,,,95.0,72.0,,,,,38.0
2018-07-29,,78.0,,,,,96.0,84.0,,,,,55.0
2018-08-05,24.0,88.0,,,,,98.0,89.0,,,,,68.0
2018-08-12,56.0,94.0,,,,,,93.0,,,,,78.0
2018-08-19,71.0,98.0,,,,,,,,,,,88.0
2018-08-26,85.0,99.0,,,27.0,,,,3.0,,,,95.0
2018-09-02,93.0,100.0,,,47.0,,,,9.0,,,,
2018-09-09,97.0,,,23.0,73.0,,,,23.0,,,,
2018-09-16,99.0,,,40.0,84.0,,,,41.0,,8.0,,
2018-09-23,100.0,,,60.0,93.0,,,,60.0,,16.0,,
2018-09-30,,,,64.0,97.0,,,,67.0,,18.0,,
2018-10-07,,,,79.0,98.0,,,,83.0,,30.0,,
2018-10-14,,,,88.0,99.0,,,,90.0,,46.0,,
2018-10-21,,,,92.0,,,,,,,52.0,,
2018-10-28,,,,95.0,,,,,,,60.0,,
2018-11-04,,,,96.0,,,,,,,68.0,,
2018-11-11,,,,98.0,,,,,,,72.0,,
2018-11-18,,,,100.0,,,,,,,74.0,,
2018-11-25,,,,100.0,,,,,,,83.0,,
2019-04-07,,,,,,8.0,,,,,,,
2019-04-14,,,,,,16.0,,,,,,,
2019-04-21,,,,,,24.0,,,,,,1.0,
2019-04-28,,,19.0,,,41.0,,,,,,3.0,
2019-05-05,,,36.0,,,65.0,,,,,,9.0,
2019-05-12,,,57.0,,,79.0,,,,,,20.0,
2019-05-19,,,72.0,,,85.0,,,,14.0,,31.0,
2019-05-26,,,81.0,,,93.0,,,,28.0,,49.0,
2019-06-02,,,88.0,,,95.0,,,,43.0,,64.0,
2019-06-09,,,93.0,,,99.0,,,,59.0,,77.0,
2019-06-16,,,99.0,,,100.0,,,,72.0,,85.0,
2019-06-23,,,100.0,,,100.0,,,,79.0,,90.0,
2019-06-30,,,100.0,,,,,,,85.0,,94.0,
2019-07-07,,,100.0,,,,66.0,24.0,,90.0,,97.0,
2019-07-14,,,,,,,80.0,40.0,,97.0,,,
2019-07-21,,45.0,,,,,88.0,56.0,,,,,27.0
2019-07-28,,66.0,,,,,94.0,68.0,,,,,41.0
2019-08-04,,79.0,,,,,97.0,78.0,,,,,54.0
2019-08-11,45.0,89.0,,,,,98.0,85.0,,,,,66.0
2019-08-18,62.0,93.0,,,,,100.0,90.0,,,,,73.0
2019-08-25,79.0,96.0,,,,,,93.0,,,,,83.0
2019-09-01,87.0,98.0,,,42.0,,,95.0,,,,,89.0
2019-09-08,94.0,100.0,,,63.0,,,,,,,,95.0
2019-09-15,97.0,100.0,,38.0,84.0,,,,39.0,,,,98.0
2019-09-22,98.0,100.0,,58.0,95.0,,,,57.0,,,,
2019-09-29,100.0,,,74.0,98.0,,,,71.0,,27.0,,
2019-10-06,100.0,,,88.0,100.0,,,,85.0,,39.0,,
2019-10-13,100.0,,,92.0,100.0,,,,92.0,,50.0,,
2019-10-20,,,,96.0,100.0,,,,96.0,,62.0,,
2019-10-27,,,,98.0,100.0,,,,98.0,,72.0,,
2019-11-03,,,,99.0,100.0,,,,,,75.0,,
2019-11-10,,,,100.0,,,,,,,80.0,,
2019-11-17,,,,100.0,,,,,,,85.0,,
2019-11-24,,,,100.0,,,,,,,91.0,,
2019-12-01,,,,100.0,,,,,,,95.0,,
2019-12-08,,,,100.0,,,,,,,,,
2020-04-12,,,,,,12.0,,,,,,,
2020-04-19,,,,,,23.0,,,,,,2.0,
2020-04-26,,,13.0,,,35.0,,,,,,8.0,
2020-05-03,,,26.0,,,54.0,,,,,,14.0,
2020-05-10,,,44.0,,,67.0,,,,6.0,,20.0,
2020-05-17,,,60.0,,,79.0,,,,14.0,,29.0,
2020-05-24,,,71.0,,,86.0,,,,21.0,,39.0,
2020-05-31,,,78.0,,,90.0,,,,31.0,,49.0,
2020-06-07,,,86.0,,,96.0,,,,44.0,,63.0,
2020-06-14,,,96.0,,,,,,,58.0,,75.0,
2020-06-21,,,,,,,5.0,2.0,,70.0,,86.0,
2020-06-28,,,,,,,17.0,8.0,,82.0,,,
2020-07-05,,,,,,,43.0,19.0,,,,,2.0
2020-07-12,,19.0,,,,,64.0,34.0,,,,,10.0
2020-07-19,,35.0,,,,,81.0,47.0,,,,,21.0
2020-07-26,,43.0,,,,,87.0,62.0,,,,,35.0
2020-08-02,,59.0,,,,,94.0,73.0,,,,,45.0
2020-08-09,11.0,70.0,,,,,98.0,84.0,,,,,58.0
2020-08-16,43.0,86.0,,,,,,92.0,,,,,73.0
2020-08-23,62.0,94.0,,,6.0,,,,2.0,,,,82.0
2020-08-30,77.0,97.0,,,22.0,,,,8.0,,,,91.0
2020-09-06,88.0,100.0,,,45.0,,,,15.0,,,,
2020-09-13,96.0,,,12.0,61.0,,,,24.0,,,,
2020-09-20,98.0,,,27.0,78.0,,,,37.0,,7.0,,
2020-09-27,,,,40.0,88.0,,,,52.0,,12.0,,
2020-10-04,,,,60.0,96.0,,,,69.0,,21.0,,
2020-10-11,,,,76.0,100.0,,,,81.0,,31.0,,
2020-10-18,,,,83.0,100.0,,,,89.0,,41.0,,
2020-10-25,,,,91.0,,,,,,,51.0,,
2020-11-01,,,,94.0,,,,,,,58.0,,
2020-11-08,,,,97.0,,,,,,,71.0,,
2020-11-15,,,,99.0,,,,,,,80.0,,
2021-04-04,,,,,,1.0,,,,,,,
2021-04-11,,,,,,11.0,,,,,,,
2021-04-18,,,5.0,,,26.0,,,,,,2.0,
2021-04-25,,,18.0,,,48.0,,,,,,8.0,
2021-05-02,,,35.0,,,65.0,,,,,,15.0,
2021-05-09,,,52.0,,,75.0,,,,8.0,,25.0,
2021-05-16,,,66.0,,,86.0,,,,18.0,,38.0,
2021-05-23,,,78.0,,,94.0,,,,33.0,,55.0,
2021-05-30,,,87.0,,,98.0,,,,47.0,,66.0,
2021-06-06,,,96.0,,,,,,,59.0,,72.0,
2021-06-13,,,98.0,,,,,,,68.0,,76.0,
2021-06-20,,,,,,,,2.0,,75.0,,86.0,
2021-06-27,,,,,,,24.0,7.0,,83.0,,,
2021-07-04,,,,,,,43.0,18.0,,,,,3.0
2021-07-11,,19.0,,,,,64.0,30.0,,,,,12.0
2021-07-18,,33.0,,,,,80.0,49.0,,,,,24.0
2021-07-25,,51.0,,,,,90.0,65.0,,,,,35.0
2021-08-01,,64.0,,,,,95.0,76.0,,,,,50.0
2021-08-08,43.0,79.0,,,,,97.0,84.0,,,,,62.0
2021-08-15,58.0,89.0,,,,,,91.0,,,,,74.0
2021-08-22,70.0,95.0,,,7.0,,,95.0,3.0,,,,82.0
2021-08-29,80.0,98.0,,,25.0,,,,10.0,,,,90.0
2021-09-05,91.0,100.0,,,38.0,,,,16.0,,,,95.0
2021-09-12,95.0,,,15.0,60.0,,,,26.0,,,,
2021-09-19,98.0,,,31.0,79.0,,,,37.0,,5.0,,
2021-09-26,100.0,,,43.0,90.0,,,,48.0,,9.0,,
2021-10-03,,,,57.0,97.0,,,,62.0,,15.0,,
2021-10-10,,,,67.0,99.0,,,,77.0,,22.0,,
2021-10-17,,,,78.0,100.0,,,,87.0,,31.0,,
2021-10-24,,,,86.0,,,,,,,44.0,,
2021-10-31,,,,91.0,,,,,,,55.0,,
2021-11-07,,,,94.0,,,,,,,66.0,,
2021-11-14,,,,97.0,,,,,,,77.0,,
2021-11-21,,,,100.0,,,,,,,85.0,,
2022-04-10,,,,,,4.0,,,,,,,
2022-04-17,,,,,,7.0,,,,,,1.0,
2022-04-24,,,3.0,,,17.0,,,,,,3.0,
2022-05-01,,,10.0,,,42.0,,,,,,9.0,
2022-05-08,,,25.0,,,64.0,,,,4.0,,19.0,
2022-05-15,,,48.0,,,84.0,,,,16.0,,36.0,
2022-05-22,,,67.0,,,93.0,,,,30.0,,53.0,
2022-05-29,,,81.0,,,96.0,,,,43.0,,60.0,
2022-06-05,,,92.0,,,98.0,,,,55.0,,73.0,
2022-06-12,,,97.0,,,99.0,,,,70.0,,81.0,
2022-06-19,,,98.0,,,,,,,77.0,,86.0,
2022-06-26,,,,,,,24.0,12.0,,83.0,,93.0,
2022-07-03,,,,,,,44.0,23.0,,91.0,,,1.0
2022-07-10,,11.0,,,,,67.0,34.0,,,,,7.0
2022-07-17,,31.0,,,,,82.0,53.0,,,,,20.0
2022-07-24,,49.0,,,,,92.0,69.0,,,,,37.0
2022-07-31,,67.0,,,,,96.0,80.0,,,,,47.0
2022-08-07,32.0,78.0,,,,,97.0,86.0,,,,,59.0
2022-08-14,44.0,87.0,,,,,98.0,92.0,,,,,70.0
2022-08-21,60.0,92.0,,,9.0,,99.0,95.0,,,,,80.0
2022-08-28,80.0,97.0,,,28.0,,,,8.0,,,,92.0
2022-09-04,87.0,100.0,,,42.0,,,,15.0,,,,95.0
2022-09-11,94.0,100.0,,14.0,58.0,,,,30.0,,,,98.0
2022-09-18,98.0,,,27.0,77.0,,,,44.0,,6.0,,
2022-09-25,100.0,,,42.0,89.0,,,,55.0,,13.0,,
2022-10-02,100.0,,,64.0,96.0,,,,75.0,,21.0,,
2022-10-09,,,,82.0,99.0,,,,85.0,,32.0,,
2022-10-16,,,,89.0,100.0,,,,93.0,,46.0,,
2022-10-23,,,,94.0,100.0,,,,,,61.0,,
2022-10-30,,,,97.0,,,,,,,73.0,,
2022-11-06,,,,99.0,,,,,,,80.0,,
2022-11-13,,,,100.0,,,,,,,87.0,,
2022-11-20,,,,100.0,,,,,,,,,
2023-04-02,,,,,,1.0,,,,,,,
2023-04-09,,,,,,5.0,,,,,,,
2023-04-16,,,,,,23.0,,,,,,7.0,
2023-04-23,,,11.0,,,49.0,,,,,,16.0,
2023-04-30,,,23.0,,,60.0,,,,,,23.0,
2023-05-07,,,43.0,,,79.0,,,,9.0,,38.0,
2023-05-14,,,64.0,,,88.0,,,,22.0,,50.0,
2023-05-21,,,79.0,,,94.0,,,,36.0,,60.0,
2023-05-28,,,87.0,,,97.0,,,,50.0,,68.0,
2023-06-04,,,95.0,,,98.0,,,,62.0,,76.0,
2023-06-11,,,97.0,,,,,,,72.0,,82.0,
2023-06-18,,,99.0,,,,,,,77.0,,,
2023-06-25,,,,,,,18.0,24.0,,83.0,,,
2023-07-02,,,,,,,51.0,39.0,,,,,8.0
2023-07-09,,15.0,,,,,71.0,55.0,,,,,21.0
2023-07-16,,34.0,,,,,84.0,64.0,,,,,30.0
2023-07-23,,52.0,,,,,91.0,73.0,,,,,43.0
2023-07-30,,72.0,,,,,95.0,76.0,,,,,55.0
2023-08-06,37.0,81.0,,,,,97.0,86.0,,,,,63.0
2023-08-13,55.0,90.0,,,,,99.0,91.0,,,,,76.0
2023-08-20,71.0,95.0,,,15.0,,,94.0,,,,,83.0
2023-08-27,82.0,97.0,,,32.0,,,,10.0,,,,88.0
2023-09-03,91.0,98.0,,,45.0,,,,18.0,,,,92.0
2023-09-10,96.0,99.0,,12.0,64.0,,,,28.0,,,,
2023-09-17,97.0,,,26.0,80.0,,,,46.0,,11.0,,
2023-09-24,98.0,,,46.0,91.0,,,,62.0,,17.0,,
2023-10-01,,,,58.0,96.0,,,,73.0,,29.0,,
2023-10-08,,,,71.0,97.0,,,,83.0,,37.0,,
2023-10-15,,,,83.0,98.0,,,,92.0,,46.0,,
2023-10-22,,,,88.0,,,,,,,60.0,,
2023-10-29,,,,92.0,,,,,,,73.0,,
2023-11-05,,,,96.0,,,,,,,80.0,,
2023-11-12,,,,97.0,,,,,,,87.0,,
2023-11-19,,,,98.0,,,,,,,,,
2023-11-26,,,,99.0,,,,,,,,,
2024-03-31,,,,,,2.0,,,,,,,
2024-04-07,,,,,,7.0,,,,,,,
2024-04-14,,,,,,13.0,,,,,,8.0,
2024-04-21,,,5.0,,,31.0,,,,,,17.0,
2024-04-28,,,18.0,,,49.0,,,,,,28.0,
2024-05-05,,,32.0,,,65.0,,,,12.0,,38.0,
2024-05-12,,,45.0,,,73.0,,,,25.0,,46.0,
2024-05-19,,,62.0,,,83.0,,,,34.0,,53.0,
2024-05-26,,,72.0,,,87.0,,,,45.0,,60.0,
2024-06-02,,,82.0,,,93.0,,,,54.0,,68.0,
2024-06-09,,,89.0,,,96.0,,,,61.0,,74.0,
2024-06-16,,,95.0,,,,,,,69.0,,83.0,
2024-06-23,,,97.0,,,,34.0,27.0,,78.0,,90.0,
2024-06-30,,,,,,,53.0,41.0,,87.0,,,5.0
2024-07-07,,12.0,,,,,68.0,53.0,,,,,20.0
2024-07-14,,30.0,,,,,81.0,61.0,,,,,31.0
2024-07-21,,48.0,,,,,87.0,70.0,,,,,41.0
2024-07-28,,61.0,,,,,92.0,78.0,,,,,57.0
2024-08-04,29.0,72.0,,,,,96.0,84.0,,,,,66.0
2024-08-11,49.0,82.0,,,,,97.0,90.0,,,,,75.0
2024-08-18,64.0,88.0,,,17.0,,98.0,95.0,,,,,82.0
2024-08-25,79.0,93.0,,,36.0,,,,18.0,,,,92.0
2024-09-01,88.0,95.0,,,59.0,,,,29.0,,,,95.0
2024-09-08,93.0,97.0,,31.0,76.0,,,,46.0,,,,97.0
2024-09-15,97.0,,,46.0,85.0,,,,58.0,,22.0,,
2024-09-22,99.0,,,58.0,92.0,,,,70.0,,32.0,,
2024-09-29,100.0,,,70.0,96.0,,,,78.0,,42.0,,
2024-10-06,,,,80.0,98.0,,,,83.0,,51.0,,
2024-10-13,,,,88.0,99.0,,,,91.0,,62.0,,
2024-10-20,,,,94.0,100.0,,,,,,69.0,,
2024-10-27,,,,96.0,,,,,,,77.0,,
2024-11-03,,,,98.0,,,,,,,85.0,,
2024-11-10,,,,99.0,,,,,,,89.0,,
2025-04-06,,,,,,3.0,,,,,,,
2025-04-13,,,,,,7.0,,,,,,5.0,
2025-04-20,,,4.0,,,25.0,,,,,,15.0,
2025-04-27,,,15.0,,,41.0,,,,,,25.0,
2025-05-04,,,30.0,,,61.0,,,,9.0,,35.0,
2025-05-11,,,51.0,,,76.0,,,,23.0,,44.0,
2025-05-18,,,65.0,,,83.0,,,,34.0,,53.0,
2025-05-25,,,76.0,,,87.0,,,,44.0,,59.0,
2025-06-01,,,82.0,,,90.0,,,,53.0,,65.0,
2025-06-08,,,86.0,,,95.0,,,,60.0,,73.0,
2025-06-15,,,92.0,,,,,,,66.0,,78.0,
2025-06-22,,,96.0,,,,29.0,16.0,,74.0,,84.0,
2025-06-29,,,,,,,45.0,24.0,,79.0,,,3.0
2025-07-06,,14.0,,,,,64.0,41.0,,86.0,,,12.0
2025-07-13,,30.0,,,,,78.0,51.0,,,,,21.0
2025-07-20,,43.0,,,,,85.0,59.0,,,,,32.0
2025-07-27,,59.0,,,,,89.0,69.0,,,,,44.0
2025-08-03,30.0,76.0,,,,,95.0,77.0,,,,,57.0
2025-08-10,48.0,83.0,,,,,97.0,84.0,,,,,68.0
2025-08-17,66.0,87.0,,,11.0,,100.0,89.0,,,,,76.0
2025-08-24,81.0,95.0,,,36.0,,,,10.0,,,,86.0
2025-08-31,91.0,98.0,,,60.0,,,,26.0,,,,93.0
2025-09-07,95.0,99.0,,28.0,66.0,,,,41.0,,,,94.0
2025-09-14,97.0,,,48.0,86.0,,,,54.0,,17.0,,
2025-09-21,98.0,,,61.0,91.0,,,,66.0,,25.0,,
2025-09-28,100.0,,,69.0,93.0,,,,75.0,,33.0,,
